UID,name,subregion,ecosection,CP,proportion_scaled,proportion_unscaled,value_scaled,value_unscaled,total_value,Gridded_UID,Desktop_UID,marxancode,section,speciesgroup,species,featuretype,featuretype for SS,attributetype,datatype,featurename for SS analysis,final_target_low,final_target_med,final_target_high,Issue,Tracked,species name,postremoval
mpa_psimnwabtccapescottpark000000nvi,PSIMNWA - BTC - Cape Scott Park - 000 - 000 - NVI,NVI,Vancouver Island Shelf,eco_fish_rockfishredstripe_syn_m,0,5.65E-06,0,1.409357309,249333,eco_fish_rockfishredstripe_syn_m,eco_fish_rockfishredstripe_syn_m,6180100,eco,fish,rockfishredstripe,syn,Research CPUE,,m,Redstripe Rockfish,0.2,0.3,0.4,,,Redstripe rockfish,no
mpa_psimnwabtccapescottpark000000nvi,PSIMNWA - BTC - Cape Scott Park - 000 - 000 - NVI,NVI,Vancouver Island Shelf,eco_fish_skatebig_phmasyn_m,0,0.000535413,0,160.256016,299313,eco_fish_skatebig_phmasyn_m,eco_fish_skatebig_phmasyn_m,6320100,eco,fish,skatebig,phmasyn,Research CPUE,,m,Big Skate ,0.4,0.5,0.6,,,Big Skate ,no
mpa_psimnwabtccapescottpark000000nvi,PSIMNWA - BTC - Cape Scott Park - 000 - 000 - NVI,NVI,Vancouver Island Shelf,eco_coarse_coastalclasses_linesrockcliff_d,0.000216257,0.000216257,1338.195656,1338.195656,6187975.355,eco_coarse_coastalclasses_lines_d_rockcliff,eco_coarse_coastalclasses_linesrockcliff_d,3090700,eco,coarse,coastalclasses,lines,Coastal Classes,rockcliff,d,Rock Cliff,0.008644,0.017288,0.025932,,,Coastal Classes,no
mpa_psimnwabtccapescottpark000000nvi,PSIMNWA - BTC - Cape Scott Park - 000 - 000 - NVI,NVI,Vancouver Island Shelf,eco_mammals_seaotter_ia_d,0.004879844,0.008133074,10197542.46,16995904.09,2089727002,eco_mammals_seaotter_ia_d,eco_mammals_seaotter_ia_d,8150200,eco,mammals,seaotter,ia,Important Areas,,d,Sea Otter^,0,0,0,,^,Sea otter,no
mpa_psimnwabtccapescottpark000000nvi,PSIMNWA - BTC - Cape Scott Park - 000 - 000 - NVI,NVI,Vancouver Island Shelf,eco_mammals_killerwhaletransient_hsi_d,0.00049639,0.000583989,14597815.66,17173900.77,29407930625,eco_mammals_killerwhaletransient_hsi_d,eco_mammals_killerwhaletransient_hsi_d,8090100,eco,mammals,killerwhaletransient,hsi,Habitat of Special Importance,,d,Killer Whale - Transients^,0,0,0,,^,Orca NE Pacific Transients,no
mpa_psimnwabtccapescottpark000000nvi,PSIMNWA - BTC - Cape Scott Park - 000 - 000 - NVI,NVI,Vancouver Island Shelf,eco_fish_skatelongnose_phmasyn_m,0,0.000127673,0,53.18225241,416551,eco_fish_skatelongnose_phmasyn_m,eco_fish_skatelongnose_phmasyn_m,6330100,eco,fish,skatelongnose,phmasyn,Research CPUE,,m,Longnose Skate,0.2,0.3,0.4,,,Longnose skate,no
mpa_psimnwabtccapescottpark000000nvi,PSIMNWA - BTC - Cape Scott Park - 000 - 000 - NVI,NVI,Vancouver Island Shelf,eco_birds_cormorant_density_m,0.001237234,0.002062057,8.341432283,13.90238714,6742.000519,eco_birds_cormorant_density_m,eco_birds_cormorant_density_m,5300100,eco,birds,cormorant,density,density - yr round,,m,Double-crested cormorant,0.1,0.15,0.2,,,Double-crested cormorant,no
mpa_psimnwabtccapescottpark000000nvi,PSIMNWA - BTC - Cape Scott Park - 000 - 000 - NVI,NVI,Vancouver Island Shelf,eco_coarse_geomorphicunits_polygonsshelfmound_d,2.82E-05,2.82E-05,668439.6655,668439.6655,23709733972,eco_coarse_geomorphicunits_polygons_d_shelfmound,eco_coarse_geomorphicunits_polygonsshelfmound_d,3030900,eco,coarse,geomorphicunits,polygons,Geomorphic Units,shelfmound,d,Shelf mound,0.022552,0.045104,0.067656,,,Geomorphic Units,no
mpa_psimnwabtccapescottpark000000nvi,PSIMNWA - BTC - Cape Scott Park - 000 - 000 - NVI,NVI,Vancouver Island Shelf,eco_plants_bullkelp_polygons_d,0.012790471,0.012790471,1242189.466,1242189.466,97118353.29,eco_plants_bullkelp_polygons_d,eco_plants_bullkelp_polygons_d,4020100,eco,plants,bullkelp,polygons,Distribution,,d,Bull Kelp,0.2,0.3,0.4,,,Bull Kelp,no
mpa_psimnwabtccapescottpark000000nvi,PSIMNWA - BTC - Cape Scott Park - 000 - 000 - NVI,NVI,Vancouver Island Shelf,eco_plants_surfgrass_biobands_d,0,0.006434722,0,22021.63655,3422313.4,eco_plants_surfgrass_biobands_d,eco_plants_surfgrass_biobands_d,4050100,eco,plants,surfgrass,biobands,Biobands,,d,Surfgrass,0.2,0.3,0.4,,,Surfgrass,no
mpa_psimnwabtccapescottpark000000nvi,PSIMNWA - BTC - Cape Scott Park - 000 - 000 - NVI,NVI,Vancouver Island Shelf,eco_inverts_urchinred_records_d,0,0.000150862,0,518587.7751,3437491444,eco_inverts_urchinred_records_d,eco_inverts_urchinred_records_d,7230100,eco,inverts,urchinred,records,records,,d,Red sea urchin,0.2,0.3,0.4,,,Red Urchin,no
mpa_psimnwabtccapescottpark000000nvi,PSIMNWA - BTC - Cape Scott Park - 000 - 000 - NVI,NVI,Vancouver Island Shelf,eco_fish_rockfishcopper_phmasyn_m,0,0.001306524,0,180.8098988,138390,eco_fish_rockfishcopper_phmasyn_m,eco_fish_rockfishcopper_phmasyn_m,6130100,eco,fish,rockfishcopper,phmasyn,Research CPUE,,m,Copper Rockfish,0.2,0.3,0.4,,,Copper rockfish,no
mpa_psimnwabtccapescottpark000000nvi,PSIMNWA - BTC - Cape Scott Park - 000 - 000 - NVI,NVI,Vancouver Island Shelf,eco_inverts_pennatulacea_trawlsyn_d,0.000184439,0.000768496,45.10547902,187.9394959,244555,eco_inverts_pennatulacea_trawlsyn_d,eco_inverts_pennatulacea_trawlsyn_d,7380100,eco,inverts,pennatulacea,trawlsyn,Survey and Fishery CPUE,,d,Sea pens,0.2,0.3,0.4,,,Sea pens,no
mpa_psimnwabtccapescottpark000000nvi,PSIMNWA - BTC - Cape Scott Park - 000 - 000 - NVI,NVI,Vancouver Island Shelf,eco_fish_rockfishchina_phma_m,0,0.00200242,0,236.1834824,117949,eco_fish_rockfishchina_phma_m,eco_fish_rockfishchina_phma_m,6120100,eco,fish,rockfishchina,phma,Research CPUE,,m,China Rockfish,0.2,0.3,0.4,,,China rockfish,no
mpa_psimnwabtccapescottpark000000nvi,PSIMNWA - BTC - Cape Scott Park - 000 - 000 - NVI,NVI,Vancouver Island Shelf,eco_birds_cormorant_densitywinter_m,0.003406501,0.005677502,7.405071174,12.34178529,2173.805372,eco_birds_cormorant_densitywinter_m,eco_birds_cormorant_densitywinter_m,5300200,eco,birds,cormorant,densitywinter,density in winter,,m,Unspecified Cormorant  ,0.1,0.15,0.2,,,Unspecified Cormorant  ,no
mpa_psimnwabtccapescottpark000000nvi,PSIMNWA - BTC - Cape Scott Park - 000 - 000 - NVI,NVI,Vancouver Island Shelf,eco_fish_skatesandpaper_phmasyn_m,0,0.000319683,0,76.21244748,238400,eco_fish_skatesandpaper_phmasyn_m,eco_fish_skatesandpaper_phmasyn_m,6350100,eco,fish,skatesandpaper,phmasyn,Research CPUE,,m,Sandpaper Skate,0.1,0.15,0.2,,,Sandpaper skate,no
mpa_psimnwabtccapescottpark000000nvi,PSIMNWA - BTC - Cape Scott Park - 000 - 000 - NVI,NVI,Vancouver Island Shelf,eco_plants_giantkelp_biobands_d,0.000516145,0.000516145,1548.189909,1548.189909,2999527.294,eco_plants_giantkelp_biobands_d,eco_plants_giantkelp_biobands_d,4030200,eco,plants,giantkelp,biobands,Biobands,,d,Giant Kelp,0.2,0.3,0.4,,,Giant Kelp,no
mpa_psimnwabtccapescottpark000000nvi,PSIMNWA - BTC - Cape Scott Park - 000 - 000 - NVI,NVI,Vancouver Island Shelf,eco_coarse_ecosections_polygonsvis_d,0.005796027,0.005796027,17173900.77,17173900.77,2963047279,eco_coarse_ecosections_polygons_d_vis,eco_coarse_ecosections_polygonsvis_d,3060800,eco,coarse,ecosections,polygons,Ecosections,vis,d,Vancouver Island Shelf,0.070185,0.14037,0.210555,,,Ecosections,no
mpa_psimnwabtccapescottpark000000nvi,PSIMNWA - BTC - Cape Scott Park - 000 - 000 - NVI,NVI,Vancouver Island Shelf,eco_coarse_coastalclasses_linesrockplatform_d,0.005491307,0.005491307,16564.70308,16564.70308,3016531.693,eco_coarse_coastalclasses_lines_d_rockplatform,eco_coarse_coastalclasses_linesrockplatform_d,3090800,eco,coarse,coastalclasses,lines,Coastal Classes,rockplatform,d,Rock Platform,0.012273,0.024546,0.036819,,,Coastal Classes,no
mpa_psimnwabtccapescottpark000000nvi,PSIMNWA - BTC - Cape Scott Park - 000 - 000 - NVI,NVI,Vancouver Island Shelf,eco_mammals_greywhale_migrationroute_d,0.000474585,0.000558336,13549430.56,15940506.54,28550033368,eco_mammals_greywhale_migrationroute_d,eco_mammals_greywhale_migrationroute_d,8190200,eco,mammals,greywhale,migrationroute,Migration Route,,d,Grey Whale^,0,0,0,,^,Grey Whale,no
mpa_psimnwabtccapescottpark000000nvi,PSIMNWA - BTC - Cape Scott Park - 000 - 000 - NVI,NVI,Vancouver Island Shelf,eco_inverts_scleractinia_model_d,2.30E-05,9.59E-05,0.622626447,2.594276863,27039.09662,eco_inverts_scleractinia_model_d,eco_inverts_scleractinia_model_d,7430100,eco,inverts,scleractinia,model,predicted habitat,,d,Hard or stony corals,0.2,0.3,0.4,,,Hand or stony corals,no
mpa_psimnwabtccapescottpark000000nvi,PSIMNWA - BTC - Cape Scott Park - 000 - 000 - NVI,NVI,Vancouver Island Shelf,eco_coarse_coastalclasses_linesundefined_d,0.000249994,0.000249994,269.7779848,269.7779848,1079139.277,eco_coarse_coastalclasses_lines_d_undefined,eco_coarse_coastalclasses_linesundefined_d,3091400,eco,coarse,coastalclasses,lines,Coastal Classes,undefined,d,Undefined,0,0,0,,,Coastal Classes,no
mpa_psimnwabtccapescottpark000000nvi,PSIMNWA - BTC - Cape Scott Park - 000 - 000 - NVI,NVI,Vancouver Island Shelf,eco_coarse_coastalclasses_linesrockramp_d,0.000393846,0.000393846,4077.196849,4077.196849,10352267.51,eco_coarse_coastalclasses_lines_d_rockramp,eco_coarse_coastalclasses_linesrockramp_d,3090900,eco,coarse,coastalclasses,lines,Coastal Classes,rockramp,d,Rock Ramp,0.006569,0.013138,0.019707,,,Coastal Classes,no
mpa_psimnwabtccapescottpark000000nvi,PSIMNWA - BTC - Cape Scott Park - 000 - 000 - NVI,NVI,Vancouver Island Shelf,eco_fish_rockfishcanary_phmasyn_m,0,0.000601899,0,206.9690979,343860,eco_fish_rockfishcanary_phmasyn_m,eco_fish_rockfishcanary_phmasyn_m,6110100,eco,fish,rockfishcanary,phmasyn,Research CPUE,,m,Canary Rockfish,0.1,0.15,0.2,,,Canary Rockfish,no
mpa_psimnwabtccapescottpark000000nvi,PSIMNWA - BTC - Cape Scott Park - 000 - 000 - NVI,NVI,Vancouver Island Shelf,eco_fish_rockfishvermilion_phma_m,0,0.003229845,0,213.434625,66082,eco_fish_rockfishvermilion_phma_m,eco_fish_rockfishvermilion_phma_m,6250100,eco,fish,rockfishvermilion,phma,Research CPUE,,m,Vermillion Rockfish,0.1,0.15,0.2,,,Vermillion rockfish,no
mpa_psimnwabtccapescottpark000000nvi,PSIMNWA - BTC - Cape Scott Park - 000 - 000 - NVI,NVI,Vancouver Island Shelf,eco_mammals_humpbackwhale_density_d,9.81E-07,4.09E-06,0.157765356,0.657355648,160750.5051,eco_mammals_humpbackwhale_density_d,eco_mammals_humpbackwhale_density_d,8200100,eco,mammals,humpbackwhale,density,density,,d,Humpback Whale,0.1,0.15,0.2,,,Humpback Whale,no
mpa_psimnwabtccapescottpark000000nvi,PSIMNWA - BTC - Cape Scott Park - 000 - 000 - NVI,NVI,Vancouver Island Shelf,eco_plants_chlorophylla_bloom_d,1.77E-05,2.08E-05,14.91683441,17.54921695,843583,eco_plants_chlorophylla_bloom_d,eco_plants_chlorophylla_bloom_d,4010200,eco,plants,chlorophylla,bloom,Chlorophyll A Blooms,,d,Phytoplankton^,0,0,0,1,^,Phytoplankton,no
mpa_psimnwabtccapescottpark000000nvi,PSIMNWA - BTC - Cape Scott Park - 000 - 000 - NVI,NVI,Vancouver Island Shelf,eco_fish_sandlance_syn_m,1.54E-05,1.54E-05,1.409357309,1.409357309,91274,eco_fish_sandlance_syn_m,eco_fish_sandlance_syn_m,6310100,eco,fish,sandlance,syn,Research CPUE,,m,Pacific Sand Lance,0.2,0.3,0.4,,,Pacific Sand Lance,no
mpa_psimnwabtccapescottpark000000nvi,PSIMNWA - BTC - Cape Scott Park - 000 - 000 - NVI,NVI,Vancouver Island Shelf,eco_plants_giantkelp_polygons_d,0.001066303,0.001066303,35228.83282,35228.83282,33038283.54,eco_plants_giantkelp_polygons_d,eco_plants_giantkelp_polygons_d,4030100,eco,plants,giantkelp,polygons,Distribution,,d,Giant Kelp,0.2,0.3,0.4,,,Giant Kelp,no
mpa_psimnwabtccapescottpark000000nvi,PSIMNWA - BTC - Cape Scott Park - 000 - 000 - NVI,NVI,Vancouver Island Shelf,eco_areas_highrugosity_polygons_d,6.79E-06,6.79E-06,144447.2514,144447.2514,21277886447,eco_areas_highrugosity_polygons_d,eco_areas_highrugosity_polygons_d,3010100,eco,areas,highrugosity,polygons,polygons,,d,High Rugosity,0.2,0.4,0.6,,,High Rugosity,no
mpa_psimnwabtccapescottpark000000nvi,PSIMNWA - BTC - Cape Scott Park - 000 - 000 - NVI,NVI,Vancouver Island Shelf,eco_birds_heron_densitywinter_m,0.008681338,0.010213339,17.47835043,20.56276522,2013.324528,eco_birds_heron_densitywinter_m,eco_birds_heron_densitywinter_m,5350100,eco,birds,heron,densitywinter,density in winter,,m,Great Blue Heron,0.1,0.15,0.2,,,Great Blue Heron,no
mpa_psimnwabtccapescottpark000000nvi,PSIMNWA - BTC - Cape Scott Park - 000 - 000 - NVI,NVI,Vancouver Island Shelf,eco_fish_pacificcod_phmasyn_m,0,1.29E-05,0,5.279821355,409647,eco_fish_pacificcod_phmasyn_m,eco_fish_pacificcod_phmasyn_m,6080100,eco,fish,pacificcod,phmasyn,Research CPUE,,m,Pacific Cod ,0.1,0.15,0.2,,,Pacific Cod ,no
mpa_psimnwabtccapescottpark000000nvi,PSIMNWA - BTC - Cape Scott Park - 000 - 000 - NVI,NVI,Vancouver Island Shelf,eco_coarse_bottompatches_polygonssoft_d,0,0.000105748,0,876774.8577,8291133196,eco_coarse_bottompatches_polygons_d_soft,eco_coarse_bottompatches_polygonssoft_d,3050300,eco,coarse,bottompatches,polygons,Bottom Patches,soft,d,Soft substrate,0.073,0.146,0.219,,,Bottom Patches,no
mpa_psimnwabtccapescottpark000000nvi,PSIMNWA - BTC - Cape Scott Park - 000 - 000 - NVI,NVI,Vancouver Island Shelf,eco_coarse_oceanreg_polygonscapescotttidalmixing_d,0.001663146,0.001663146,17173726.01,17173726.01,10326048807,eco_coarse_oceanreg_polygons_d_capescotttidalmixing,eco_coarse_oceanreg_polygonscapescotttidalmixing_d,3080500,eco,coarse,oceanreg,polygons,Upper Ocean Subregion,capescotttidalmixing,d,Cape Scott Tidal Mixing,0.043569,0.087138,0.130707,,,ocean reg,no
mpa_psimnwabtccapescottpark000000nvi,PSIMNWA - BTC - Cape Scott Park - 000 - 000 - NVI,NVI,Vancouver Island Shelf,eco_reptiles_leatherbackturtle_ia_d,0.000409943,0.000482286,14446522.24,16995908.51,35240280099,eco_reptiles_leatherbackturtle_ia_d,eco_reptiles_leatherbackturtle_ia_d,9010100,eco,reptiles,leatherbackturtle,ia,Important Areas,,d,Leatherback Sea Turtle,0.2,0.3,0.4,,,Leatherback sea turtle,no
mpa_psimnwabtccapescottpark000000nvi,PSIMNWA - BTC - Cape Scott Park - 000 - 000 - NVI,NVI,Vancouver Island Shelf,eco_coarse_bottompatches_polygonshard_d,0.000189739,0.000316231,809226.2021,1348710.337,4264947048,eco_coarse_bottompatches_polygons_d_hard,eco_coarse_bottompatches_polygonshard_d,3050100,eco,coarse,bottompatches,polygons,Bottom Patches,hard,d,Hard substrate,0.1,0.2,0.3,,,Bottom Patches,no
mpa_psimnwabtccapescottpark000000nvi,PSIMNWA - BTC - Cape Scott Park - 000 - 000 - NVI,NVI,Vancouver Island Shelf,eco_coarse_ebsas_polygonsscottislands_d,0.002422408,0.002422408,16890559.19,16890559.19,6972632772,eco_coarse_ebsas_polygons_d_scottislands,eco_coarse_ebsas_polygonsscottislands_d,3101200,eco,coarse,ebsas,polygons,EBSAS,scottislands,d,Scott Islands,0.01824549,0.03649098,0.05473648,,,EBSAS,no
mpa_psimnwabtccapescottpark000000nvi,PSIMNWA - BTC - Cape Scott Park - 000 - 000 - NVI,NVI,Vancouver Island Shelf,eco_fish_rockfishquillback_phmasyn_m,0,0.000488829,0,145.8255717,298316,eco_fish_rockfishquillback_phmasyn_m,eco_fish_rockfishquillback_phmasyn_m,6170100,eco,fish,rockfishquillback,phmasyn,Research CPUE,,m,Quillback Rockfish,0.2,0.3,0.4,,,Quillback Rockfish,no
mpa_psimnwabtccapescottpark000000nvi,PSIMNWA - BTC - Cape Scott Park - 000 - 000 - NVI,NVI,Vancouver Island Shelf,eco_fish_halibut_phmasynsab_m,0,0.000388854,0,174.3528451,448376,eco_fish_halibut_phmasynsab_m,eco_fish_halibut_phmasynsab_m,6050100,eco,fish,halibut,phmasynsab,Research CPUE,,m,Pacific Halibut ,0.1,0.15,0.2,,,Pacific Halibut ,no
mpa_psimnwabtccapescottpark000000nvi,PSIMNWA - BTC - Cape Scott Park - 000 - 000 - NVI,NVI,Vancouver Island Shelf,eco_birds_gooseswan_density_m,0.001177985,0.001385865,14.72446501,17.32290001,12499.70234,eco_birds_gooseswan_density_m,eco_birds_gooseswan_density_m,5270100,eco,birds,gooseswan,density,density - yr round,,m,Goose/Swan,0.1,0.15,0.2,,,Goose/Swan,no
mpa_psimnwabtccapescottpark000000nvi,PSIMNWA - BTC - Cape Scott Park - 000 - 000 - NVI,NVI,Vancouver Island Shelf,eco_coarse_geomorphicunits_polygonsshelfcrest_d,0.001502686,0.001502686,11337996.45,11337996.45,7545151349,eco_coarse_geomorphicunits_polygons_d_shelfcrest,eco_coarse_geomorphicunits_polygonsshelfcrest_d,3030600,eco,coarse,geomorphicunits,polygons,Geomorphic Units,shelfcrest,d,Shelf crest,0.039889,0.079778,0.119667,,,Geomorphic Units,no
mpa_psimnwabtccapescottpark000000nvi,PSIMNWA - BTC - Cape Scott Park - 000 - 000 - NVI,NVI,Vancouver Island Shelf,eco_mammals_pacificwhitesideddolphin_density_d,0.0004147,0.000487882,24.60422488,28.94614692,59330.1707,eco_mammals_pacificwhitesideddolphin_density_d,eco_mammals_pacificwhitesideddolphin_density_d,8040100,eco,mammals,pacificwhitesideddolphin,density,density,,d,Pacific White-sided Dolphin,0.1,0.15,0.2,,,Pacific white-sided dolphin,no
mpa_psimnwabtccapescottpark000000nvi,PSIMNWA - BTC - Cape Scott Park - 000 - 000 - NVI,NVI,Vancouver Island Shelf,eco_coarse_coastalclasses_linessandbeach_d,0.005363887,0.005363887,1537.674615,1537.674615,286671.6998,eco_coarse_coastalclasses_lines_d_sandbeach,eco_coarse_coastalclasses_linessandbeach_d,3091200,eco,coarse,coastalclasses,lines,Coastal Classes,sandbeach,d,Sand Beach,0.03786,0.07572,0.11358,,,Coastal Classes,no
mpa_psimnwabtccapescottpark000000nvi,PSIMNWA - BTC - Cape Scott Park - 000 - 000 - NVI,NVI,Vancouver Island Shelf,eco_plants_bullkelp_biobands_d,0.001058486,0.001058486,8170.130453,8170.130453,7718691.344,eco_plants_bullkelp_biobands_d,eco_plants_bullkelp_biobands_d,4020200,eco,plants,bullkelp,biobands,Biobands,,d,Bull Kelp,0.2,0.3,0.4,,,Bull Kelp,no
mpa_psimnwabtccapescottpark000000nvi,PSIMNWA - BTC - Cape Scott Park - 000 - 000 - NVI,NVI,Vancouver Island Shelf,eco_fish_rockfishbocaccio_phmasyn_m,0,5.56E-05,0,10.687075,192320,eco_fish_bocaccio_phmasyn_m,eco_fish_rockfishbocaccio_phmasyn_m,6100100,eco,fish,rockfishbocaccio,phmasyn,Research CPUE,,m,Bocaccio,0.4,0.5,0.6,,,Bocaccio,no
mpa_psimnwabtccapescottpark000000nvi,PSIMNWA - BTC - Cape Scott Park - 000 - 000 - NVI,NVI,Vancouver Island Shelf,eco_fish_rockfishyellowtail_phmasyn_m,0,2.66E-05,0,8.284817938,311026,eco_fish_rockfishyellowtail_phmasyn_m,eco_fish_rockfishyellowtail_phmasyn_m,6290100,eco,fish,rockfishyellowtail,phmasyn,Research CPUE,,m,Yellowtail Rockfish ,0.1,0.15,0.2,,,Yellowtail rockfish ,no
mpa_psimnwabtccapescottpark000000nvi,PSIMNWA - BTC - Cape Scott Park - 000 - 000 - NVI,NVI,Vancouver Island Shelf,eco_inverts_antipatharia_model_d,1.47E-07,6.12E-07,0.00117281,0.004886709,7983.246108,eco_inverts_antipatharia_model_d,eco_inverts_antipatharia_model_d,7020100,eco,inverts,antipatharia,model,predicted habitat,,d,Black corals,0.2,0.3,0.4,,,Black corals,no
mpa_psimnwabtccapescottpark000000nvi,PSIMNWA - BTC - Cape Scott Park - 000 - 000 - NVI,NVI,Vancouver Island Shelf,eco_fish_rockfishyelloweye_phmasyn_m,0,0.000552484,0,185.6620881,336050,eco_fish_rockfishyelloweye_phmasyn_m,eco_fish_rockfishyelloweye_phmasyn_m,6270100,eco,fish,rockfishyelloweye,phmasyn,Research CPUE,,m,Yelloweye Rockfish,0.4,0.5,0.6,,,Yelloweye rockfish,no
mpa_psimnwabtccapescottpark000000nvi,PSIMNWA - BTC - Cape Scott Park - 000 - 000 - NVI,NVI,Vancouver Island Shelf,eco_coarse_bottompatches_polygonsmixed_d,0.002404309,0.002404309,14870810.3,14870810.3,6185067402,eco_coarse_bottompatches_polygons_d_mixed,eco_coarse_bottompatches_polygonsmixed_d,3050200,eco,coarse,bottompatches,polygons,Bottom Patches,mixed,d,Mixed substrate,0.081,0.162,0.243,,,Bottom Patches,no
mpa_psimnwabtccapescottpark000000nvi,PSIMNWA - BTC - Cape Scott Park - 000 - 000 - NVI,NVI,Vancouver Island Shelf,eco_mammals_seaotter_modeledhabitat_d,0.002189323,0.003648871,9011173.72,15018622.87,4115963951,eco_mammals_seaotter_modeledhabitat_d,eco_mammals_seaotter_modeledhabitat_d,8150100,eco,mammals,seaotter,modeledhabitat,Modeled Habitat,,d,Sea Otter,0.4,0.5,0.6,,,Sea otter,no
mpa_psimnwabtccapescottpark000000nvi,PSIMNWA - BTC - Cape Scott Park - 000 - 000 - NVI,NVI,Vancouver Island Shelf,eco_inverts_pennatulacea_model_d,5.35E-06,2.23E-05,0.076106456,0.317110235,14217.02056,eco_inverts_pennatulacea_model_d,eco_inverts_pennatulacea_model_d,7380200,eco,inverts,pennatulacea,model,predicted habitat,,d,Sea pens,0.2,0.3,0.4,,,Sea pens,no
mpa_psimnwabtccapescottpark000000nvi,PSIMNWA - BTC - Cape Scott Park - 000 - 000 - NVI,NVI,Vancouver Island Shelf,eco_plants_eelgrass_biobands_d,0,2.34E-05,0,104.3228228,4453711.756,eco_plants_eelgrass_biobands_d,eco_plants_eelgrass_biobands_d,4040300,eco,plants,eelgrass,biobands,Biobands,,d,Eelgrass,0.2,0.3,0.4,,,Eelgrass,no
mpa_psimnwabtccapescottpark000000nvi,PSIMNWA - BTC - Cape Scott Park - 000 - 000 - NVI,NVI,Vancouver Island Shelf,eco_fish_pollock_syn_m,0,4.53E-06,0,1.409357309,311420,eco_fish_pollock_syn_m,eco_fish_pollock_syn_m,6090100,eco,fish,pollock,syn,Research CPUE,,m,Walleye Pollock ,0.1,0.15,0.2,,,Walleye Pollock ,no
mpa_psimnwabtccapescottpark000000nvi,PSIMNWA - BTC - Cape Scott Park - 000 - 000 - NVI,NVI,Vancouver Island Shelf,eco_fish_dogfish_phmasyn_m,0,0.000368282,0,158.8011604,431195,eco_fish_dogfish_phmasyn_m,eco_fish_dogfish_phmasyn_m,6020100,eco,fish,dogfish,phmasyn,Research CPUE,,m,Spiny Dogfish,0.1,0.15,0.2,,,Spiny Dogfish,no
mpa_psimnwabtccapescottpark000000nvi,PSIMNWA - BTC - Cape Scott Park - 000 - 000 - NVI,NVI,Vancouver Island Shelf,eco_fish_solerock_phmasyn_m,0.000246925,0.0002905,65.14037989,76.63574105,263806,eco_fish_solerock_phmasyn_m,eco_fish_solerock_phmasyn_m,6390100,eco,fish,solerock,phmasyn,Research CPUE,,m,Rock Sole ,0.1,0.15,0.2,,,Rock sole ,no
mpa_psimnwabtccapescottpark000000nvi,PSIMNWA - BTC - Cape Scott Park - 000 - 000 - NVI,NVI,Vancouver Island Shelf,eco_fish_lingcod_phmasynsab_m,0,0.000383974,0,158.8450297,413687,eco_fish_lingcod_phmasynsab_m,eco_fish_lingcod_phmasynsab_m,6070100,eco,fish,lingcod,phmasynsab,Research CPUE,,m,Lingcod,0.2,0.3,0.4,,,Lingcod,no
mpa_psimnwabtccapescottpark000000nvi,PSIMNWA - BTC - Cape Scott Park - 000 - 000 - NVI,NVI,Vancouver Island Shelf,eco_inverts_alcyonacea_model_d,1.30E-05,5.41E-05,0.263256421,1.096901755,20265.41745,eco_inverts_alcyonacea_model_d,eco_inverts_alcyonacea_model_d,7010100,eco,inverts,alcyonacea,model,predicted habitat,,d,Soft corals,0.2,0.3,0.4,,,Soft corals,no
