UID,name,subregion,ecosection,CP,proportion_scaled,proportion_unscaled,value_scaled,value_unscaled,total_value,Gridded_UID,Desktop_UID,marxancode,section,speciesgroup,species,featuretype,featuretype for SS,attributetype,datatype,featurename for SS analysis,final_target_low,final_target_med,final_target_high,Issue,Tracked,species name,postremoval,Replication method,Replication_All species_areas,Replication_All species_Seabirds,Replication_All species_fish,Replication_All species_invertebrates,Replication_All species_plants and algae,Replication_All species_marine mammals_reptiles,Replication_Habitat classes_Biophysical units,Replication_Habitat classes_Bottom patches,Replication_Habitat classes_Ecosections,Replication_Habitat classes_Geomorphic units,Replication_Habitat classes_Ocean regions,Replication_Habitat classes_EBSAs,Conservation_concern_features,Habitat_feature_count_metric,Species_feature_count_metric,Ecological Intactness_upper predator,Ecological Intactness_mammals,Ecological Intactness_forage species,Ecological Intactness_habitat forming,Ecological Intactness_Bird species,Ecological Intactness_nutrient exchangers,significant_area_feature_count ,scaled_updated_2020Sep3
S2_CC_821,mpa_psimnwabtocc,CC,Vancouver Island Shelf,eco_coarse_geomorphicunits_polygonssloperidge_d,9.188510409877908e-05,9.188510409877908e-05,303992.50113220303,303992.50113220303,3308398070.7624,eco_coarse_geomorphicunits_polygons_d_sloperidge,eco_coarse_geomorphicunits_polygonssloperidge_d,3031200,eco,coarse,geomorphicunits,polygons,Geomorphic Units,sloperidge,d,Slope ridge,0.060299,0.120598,0.180897,,,Geomorphic Units,no,Area,,,,,,,,,,1.0,,,,1.0,,,,,,,,,
S2_CC_821,mpa_psimnwabtocc,CC,Vancouver Island Shelf,eco_coarse_geomorphicunits_polygonsshelfdepressionfloor_d,0.00045414493659172314,0.00045414493659172314,2646501.03078391,2646501.03078391,5827437052.68505,eco_coarse_geomorphicunits_polygons_d_shelfdepressionfloor,eco_coarse_geomorphicunits_polygonsshelfdepressionfloor_d,3030800,eco,coarse,geomorphicunits,polygons,Geomorphic Units,shelfdepressionfloor,d,Shelf depression floor,0.045488,0.090976,0.136464,,,Geomorphic Units,no,Area,,,,,,,,,,1.0,,,,1.0,,,,,,,,,
S2_CC_821,mpa_psimnwabtocc,CC,Vancouver Island Shelf,eco_birds_mamu_density_d,0.0,0.0,0.0,0.0,15665.7527809143,eco_birds_mamu_density_d,eco_birds_mamu_density_d,5310100,eco,birds,mamu,density,density - yr round,,d,Marbled Murrelet,0.1,0.15,0.2,,,Marbled Murrelet,no,Density,,,,,,,,,,,,,1.0,,1.0,,,,,1.0,,,1.0
S2_CC_821,mpa_psimnwabtocc,CC,Vancouver Island Shelf,eco_plants_chlorophylla_concentration_d,0.00032187122196846373,0.00032187122196846373,85.1720257043964,85.1720257043964,264615.22463397303,eco_plants_chlorophylla_concentration_d,eco_plants_chlorophylla_concentration_d,4010100,eco,plants,chlorophylla,concentration,Chlorophyll A Concentration,,d,Phytoplankton,0.2,0.3,0.4,,,Phytoplankton,no,Density,,,,,,,,,,,,,,,,,,,,,,,1.0
S2_CC_821,mpa_psimnwabtocc,CC,Vancouver Island Shelf,eco_birds_shorebirdrock_density_d,0.0,0.0,0.0,0.0,6212.09649968147,eco_birds_shorebirdrock_density_d,eco_birds_shorebirdrock_density_d,5330100,eco,birds,shorebirdrock,density,density - yr round,,d,Shorebird (rocky),0.1,0.15,0.2,,,Shorebird (rocky),no,Density,,,,,,,,,,,,,1.0,,1.0,,,,,1.0,,,1.0
S2_CC_821,mpa_psimnwabtocc,CC,Vancouver Island Shelf,eco_fish_skatesandpaper_phmasyn_m,0.0,0.0005949426372609186,0.0,141.834324723003,238400.0,eco_fish_skatesandpaper_phmasyn_m,eco_fish_skatesandpaper_phmasyn_m,6350100,eco,fish,skatesandpaper,phmasyn,Research CPUE,,m,Sandpaper Skate,0.1,0.15,0.2,,,Sandpaper skate,no,Density,,,,,,,,,,,,,,,1.0,,,,,,,,1.0
S2_CC_821,mpa_psimnwabtocc,CC,Vancouver Island Shelf,eco_coarse_ecosections_polygonsvis_d,0.013698079667454708,0.013698079667454708,40588057.679460995,40588057.679460995,2963047278.50972,eco_coarse_ecosections_polygons_d_vis,eco_coarse_ecosections_polygonsvis_d,3060800,eco,coarse,ecosections,polygons,Ecosections,vis,d,Vancouver Island Shelf,0.070185,0.14037,0.21055500000000002,,,Ecosections,no,Area,,,,,,,,,1.0,,,,,1.0,,,,,,,,,
S2_CC_821,mpa_psimnwabtocc,CC,Vancouver Island Shelf,eco_birds_puffin_density_d,0.00012547625998348492,0.00012547625998348492,0.301100660692886,0.301100660692886,2399.66238021851,eco_birds_puffin_density_d,eco_birds_puffin_density_d,5230100,eco,birds,puffin,density,density - yr round,,d,Puffins,0.1,0.15,0.2,,,Puffins,no,Density,,,,,,,,,,,,,1.0,,1.0,,,,,1.0,,,1.0
S2_CC_821,mpa_psimnwabtocc,CC,Vancouver Island Shelf,eco_fish_solerex_syn_m,0.0,0.00024379906707488785,0.0,78.83511012840279,323361.0,eco_fish_solerex_syn_m,eco_fish_solerex_syn_m,6380100,eco,fish,solerex,syn,Research CPUE,,m,Rex Sole,0.1,0.15,0.2,,,Rex Sole,no,Density,,,,,,,,,,,,,,,1.0,,,,,,,,1.0
S2_CC_821,mpa_psimnwabtocc,CC,Vancouver Island Shelf,eco_birds_pigeonguillemot_density_m,0.0,0.0,0.0,0.0,6389.479493618011,eco_birds_pigeonguillemot_density_m,eco_birds_pigeonguillemot_density_m,5320100,eco,birds,pigeonguillemot,density,density - yr round,,m,Pigeon Guillemot,0.1,0.15,0.2,,,Pigeon Guillemot,no,Density,,,,,,,,,,,,,,,1.0,,,,,1.0,,,1.0
S2_CC_821,mpa_psimnwabtocc,CC,Vancouver Island Shelf,eco_mammals_dallsporpoise_density_d,0.0,0.0,0.0,0.0,76670.21249105349,eco_mammals_dallsporpoise_density_d,eco_mammals_dallsporpoise_density_d,8010100,eco,mammals,dallsporpoise,density,density,,d,Dall's Porpoise,0.1,0.15,0.2,,,Dall's Porpoise,no,Density,,,,,,,,,,,,,,,1.0,,1.0,,,,,,1.0
S2_CC_821,mpa_psimnwabtocc,CC,Vancouver Island Shelf,eco_birds_murrelgalcid_density_d,7.2278409582679e-06,7.2278409582679e-06,0.216266123966898,0.216266123966898,29921.262132852004,eco_birds_murrelgalcid_density_d,eco_birds_murrelgalcid_density_d,5250100,eco,birds,murrelgalcid,density,density - yr round,,d,Murres/Large Alcids,0.1,0.15,0.2,,,Murres/Large Alcids,no,Density,,,,,,,,,,,,,1.0,,1.0,,,,,1.0,,,1.0
S2_CC_821,mpa_psimnwabtocc,CC,Vancouver Island Shelf,eco_fish_rockfishcanary_phmasyn_m,0.0,0.0011396833358118333,0.0,391.891511852257,343860.0,eco_fish_rockfishcanary_phmasyn_m,eco_fish_rockfishcanary_phmasyn_m,6110100,eco,fish,rockfishcanary,phmasyn,Research CPUE,,m,Canary Rockfish,0.1,0.15,0.2,,,Canary Rockfish,no,Density,,,,,,,,,,,,,1.0,,1.0,,,,,,,,1.0
S2_CC_821,mpa_psimnwabtocc,CC,Vancouver Island Shelf,eco_birds_shearwaterfulmar_density_d,0.0,0.00013556766652966776,0.0,3.25272931134345,23993.4004516602,eco_birds_shearwaterfulmar_density_d,eco_birds_shearwaterfulmar_density_d,5210100,eco,birds,shearwaterfulmar,density,density - yr round,,d,Shearwaters and Fulmars,0.1,0.15,0.2,,,Shearwaters and Fulmars,no,Density,,,,,,,,,,,,,1.0,,1.0,,,,,1.0,,,1.0
